"","Site","Archipelago","Island","Island_Site","Depth","Quadrat","Category","Cover"
"6495","SOCTAH1","Society","Tahiti",1,40,29,"Sediment substrate",84
"6496","SOCTAH1","Society","Tahiti",1,40,30,"Fixed substrate",2.67
"6497","SOCTAH1","Society","Tahiti",1,40,30,"Rubble",37.33
"6498","SOCTAH1","Society","Tahiti",1,40,30,"Sediment substrate",60
"6499","SOCTAH1","Society","Tahiti",1,60,1,"CCA",18.67
"6500","SOCTAH1","Society","Tahiti",1,60,1,"Fixed substrate",34.67
"6501","SOCTAH1","Society","Tahiti",1,60,1,"Scleractinian_encrusting",1.33
"6502","SOCTAH1","Society","Tahiti",1,60,1,"Scleractinian_laminar",10.67
"6503","SOCTAH1","Society","Tahiti",1,60,1,"Scleractinian_massive",2.67
"6504","SOCTAH1","Society","Tahiti",1,60,1,"Sediment substrate",22.67
"6505","SOCTAH1","Society","Tahiti",1,60,1,"Sponges",9.33
"6506","SOCTAH1","Society","Tahiti",1,60,2,"CCA",12
"6507","SOCTAH1","Society","Tahiti",1,60,2,"Fixed substrate",21.33
"6508","SOCTAH1","Society","Tahiti",1,60,2,"Rubble",12
"6509","SOCTAH1","Society","Tahiti",1,60,2,"Scleractinian_encrusting",4
"6510","SOCTAH1","Society","Tahiti",1,60,2,"Scleractinian_laminar",9.33
"6511","SOCTAH1","Society","Tahiti",1,60,2,"Sediment substrate",28
"6512","SOCTAH1","Society","Tahiti",1,60,2,"Sponges",13.33
"6513","SOCTAH1","Society","Tahiti",1,60,3,"CCA",2.67
"6514","SOCTAH1","Society","Tahiti",1,60,3,"Fixed substrate",10.67
"6515","SOCTAH1","Society","Tahiti",1,60,3,"Scleractinian_encrusting",5.34
"6516","SOCTAH1","Society","Tahiti",1,60,3,"Scleractinian_laminar",2.67
"6517","SOCTAH1","Society","Tahiti",1,60,3,"Scleractinian_massive",1.33
"6518","SOCTAH1","Society","Tahiti",1,60,3,"Scleractinian_solitary",1.33
"6519","SOCTAH1","Society","Tahiti",1,60,3,"Sediment substrate",65.33
"6520","SOCTAH1","Society","Tahiti",1,60,3,"Sponges",10.67
"6521","SOCTAH1","Society","Tahiti",1,60,4,"CCA",9.33
"6522","SOCTAH1","Society","Tahiti",1,60,4,"Fixed substrate",9.33
"6523","SOCTAH1","Society","Tahiti",1,60,4,"Scleractinian_encrusting",5.33
"6524","SOCTAH1","Society","Tahiti",1,60,4,"Scleractinian_laminar",8
"6525","SOCTAH1","Society","Tahiti",1,60,4,"Scleractinian_solitary",1.33
"6526","SOCTAH1","Society","Tahiti",1,60,4,"Sediment substrate",56
"6527","SOCTAH1","Society","Tahiti",1,60,4,"Sponges",10.67
"6528","SOCTAH1","Society","Tahiti",1,60,5,"CCA",9.33
"6529","SOCTAH1","Society","Tahiti",1,60,5,"Fixed substrate",64
"6530","SOCTAH1","Society","Tahiti",1,60,5,"Scleractinian_encrusting",4
"6531","SOCTAH1","Society","Tahiti",1,60,5,"Scleractinian_laminar",9.34
"6532","SOCTAH1","Society","Tahiti",1,60,5,"Sponges",13.33
"6533","SOCTAH1","Society","Tahiti",1,60,6,"CCA",22.67
"6534","SOCTAH1","Society","Tahiti",1,60,6,"Fixed substrate",44
"6535","SOCTAH1","Society","Tahiti",1,60,6,"Scleractinian_encrusting",2.66
"6536","SOCTAH1","Society","Tahiti",1,60,6,"Scleractinian_laminar",5.33
"6537","SOCTAH1","Society","Tahiti",1,60,6,"Sediment substrate",10.67
"6538","SOCTAH1","Society","Tahiti",1,60,6,"Sponges",14.67
"6539","SOCTAH1","Society","Tahiti",1,60,7,"CCA",10.67
"6540","SOCTAH1","Society","Tahiti",1,60,7,"Fixed substrate",21.33
"6541","SOCTAH1","Society","Tahiti",1,60,7,"Scleractinian_encrusting",6.66
"6542","SOCTAH1","Society","Tahiti",1,60,7,"Scleractinian_laminar",8
"6543","SOCTAH1","Society","Tahiti",1,60,7,"Scleractinian_solitary",2.66
"6544","SOCTAH1","Society","Tahiti",1,60,7,"Sediment substrate",42.67
"6545","SOCTAH1","Society","Tahiti",1,60,7,"Sponges",8
"6546","SOCTAH1","Society","Tahiti",1,60,8,"CCA",9.33
"6547","SOCTAH1","Society","Tahiti",1,60,8,"Cnidaria (non Scleractinian)",1.33
"6548","SOCTAH1","Society","Tahiti",1,60,8,"Fixed substrate",38.67
"6549","SOCTAH1","Society","Tahiti",1,60,8,"Fleshy macroalgae",1.33
"6550","SOCTAH1","Society","Tahiti",1,60,8,"Rubble",1.33
"6551","SOCTAH1","Society","Tahiti",1,60,8,"Scleractinian_encrusting",5.33
"6552","SOCTAH1","Society","Tahiti",1,60,8,"Scleractinian_laminar",2.66
"6553","SOCTAH1","Society","Tahiti",1,60,8,"Scleractinian_massive",1.33
"6554","SOCTAH1","Society","Tahiti",1,60,8,"Sediment substrate",21.33
"6555","SOCTAH1","Society","Tahiti",1,60,8,"Sponges",17.33
"6556","SOCTAH1","Society","Tahiti",1,60,9,"CCA",9.33
"6557","SOCTAH1","Society","Tahiti",1,60,9,"Fixed substrate",28
"6558","SOCTAH1","Society","Tahiti",1,60,9,"Hydroids",1.33
"6559","SOCTAH1","Society","Tahiti",1,60,9,"Scleractinian_encrusting",1.33
"6560","SOCTAH1","Society","Tahiti",1,60,9,"Scleractinian_laminar",6.66
"6561","SOCTAH1","Society","Tahiti",1,60,9,"Scleractinian_solitary",1.33
"6562","SOCTAH1","Society","Tahiti",1,60,9,"Sediment substrate",50.67
"6563","SOCTAH1","Society","Tahiti",1,60,9,"Sponges",1.33
"6564","SOCTAH1","Society","Tahiti",1,60,10,"CCA",10.67
"6565","SOCTAH1","Society","Tahiti",1,60,10,"Fixed substrate",38.67
"6566","SOCTAH1","Society","Tahiti",1,60,10,"Scleractinian_laminar",1.33
"6567","SOCTAH1","Society","Tahiti",1,60,10,"Scleractinian_massive",4
"6568","SOCTAH1","Society","Tahiti",1,60,10,"Sediment substrate",38.67
"6569","SOCTAH1","Society","Tahiti",1,60,10,"Sponges",6.67
"6570","SOCTAH1","Society","Tahiti",1,60,11,"CCA",4
"6571","SOCTAH1","Society","Tahiti",1,60,11,"Fixed substrate",24
"6572","SOCTAH1","Society","Tahiti",1,60,11,"Hydroids",2.67
"6573","SOCTAH1","Society","Tahiti",1,60,11,"Scleractinian_encrusting",10.66
"6574","SOCTAH1","Society","Tahiti",1,60,11,"Scleractinian_laminar",2.66
"6575","SOCTAH1","Society","Tahiti",1,60,11,"Scleractinian_massive",2.67
"6576","SOCTAH1","Society","Tahiti",1,60,11,"Sediment substrate",49.33
"6577","SOCTAH1","Society","Tahiti",1,60,11,"Sponges",4
"6578","SOCTAH1","Society","Tahiti",1,60,12,"CCA",10.67
"6579","SOCTAH1","Society","Tahiti",1,60,12,"Fixed substrate",22.67
"6580","SOCTAH1","Society","Tahiti",1,60,12,"Scleractinian_encrusting",6.67
"6581","SOCTAH1","Society","Tahiti",1,60,12,"Scleractinian_laminar",1.33
"6582","SOCTAH1","Society","Tahiti",1,60,12,"Sediment substrate",54.67
"6583","SOCTAH1","Society","Tahiti",1,60,12,"Sponges",4
"6584","SOCTAH1","Society","Tahiti",1,60,13,"CCA",5.33
"6585","SOCTAH1","Society","Tahiti",1,60,13,"Fixed substrate",25.33
"6586","SOCTAH1","Society","Tahiti",1,60,13,"Scleractinian_encrusting",2.66
"6587","SOCTAH1","Society","Tahiti",1,60,13,"Scleractinian_laminar",4
"6588","SOCTAH1","Society","Tahiti",1,60,13,"Scleractinian_massive",1.33
"6589","SOCTAH1","Society","Tahiti",1,60,13,"Sediment substrate",58.67
"6590","SOCTAH1","Society","Tahiti",1,60,13,"Sponges",2.67
"6591","SOCTAH1","Society","Tahiti",1,60,14,"CCA",17.33
"6592","SOCTAH1","Society","Tahiti",1,60,14,"Fixed substrate",16
"6593","SOCTAH1","Society","Tahiti",1,60,14,"Others",1.33
"6594","SOCTAH1","Society","Tahiti",1,60,14,"Scleractinian_encrusting",6.66
"6595","SOCTAH1","Society","Tahiti",1,60,14,"Scleractinian_laminar",1.33
"6596","SOCTAH1","Society","Tahiti",1,60,14,"Scleractinian_solitary",2.67
"6597","SOCTAH1","Society","Tahiti",1,60,14,"Sediment substrate",42.67
"6598","SOCTAH1","Society","Tahiti",1,60,14,"Sponges",12
"6599","SOCTAH1","Society","Tahiti",1,60,15,"CCA",26.67
"6600","SOCTAH1","Society","Tahiti",1,60,15,"Fixed substrate",40
"6601","SOCTAH1","Society","Tahiti",1,60,15,"Scleractinian_encrusting",2.66
"6602","SOCTAH1","Society","Tahiti",1,60,15,"Sediment substrate",25.33
"6603","SOCTAH1","Society","Tahiti",1,60,15,"Sponges",5.33
"6604","SOCTAH1","Society","Tahiti",1,60,16,"CCA",14.67
"6605","SOCTAH1","Society","Tahiti",1,60,16,"Fixed substrate",52
"6606","SOCTAH1","Society","Tahiti",1,60,16,"Scleractinian_encrusting",9.33
"6607","SOCTAH1","Society","Tahiti",1,60,16,"Scleractinian_laminar",1.33
"6608","SOCTAH1","Society","Tahiti",1,60,16,"Sediment substrate",20
"6609","SOCTAH1","Society","Tahiti",1,60,16,"Sponges",2.67
"6610","SOCTAH1","Society","Tahiti",1,60,17,"CCA",8
"6611","SOCTAH1","Society","Tahiti",1,60,17,"Fixed substrate",49.33
"6612","SOCTAH1","Society","Tahiti",1,60,17,"Scleractinian_encrusting",6.66
"6613","SOCTAH1","Society","Tahiti",1,60,17,"Scleractinian_laminar",9.33
"6614","SOCTAH1","Society","Tahiti",1,60,17,"Sediment substrate",26.67
"6615","SOCTAH1","Society","Tahiti",1,60,18,"CCA",6.67
"6616","SOCTAH1","Society","Tahiti",1,60,18,"Fixed substrate",30.67
"6617","SOCTAH1","Society","Tahiti",1,60,18,"Hydroids",2.67
"6618","SOCTAH1","Society","Tahiti",1,60,18,"Scleractinian_encrusting",4
"6619","SOCTAH1","Society","Tahiti",1,60,18,"Scleractinian_laminar",4
"6620","SOCTAH1","Society","Tahiti",1,60,18,"Sediment substrate",52
"6621","SOCTAH1","Society","Tahiti",1,60,19,"CCA",16
"6622","SOCTAH1","Society","Tahiti",1,60,19,"Fixed substrate",24
"6623","SOCTAH1","Society","Tahiti",1,60,19,"Scleractinian_encrusting",14.67
"6624","SOCTAH1","Society","Tahiti",1,60,19,"Scleractinian_laminar",1.33
"6625","SOCTAH1","Society","Tahiti",1,60,19,"Sediment substrate",24
"6626","SOCTAH1","Society","Tahiti",1,60,19,"Sponges",20
"6627","SOCTAH1","Society","Tahiti",1,60,20,"CCA",12
"6628","SOCTAH1","Society","Tahiti",1,60,20,"Fixed substrate",36
"6629","SOCTAH1","Society","Tahiti",1,60,20,"Scleractinian_branching",1.33
"6630","SOCTAH1","Society","Tahiti",1,60,20,"Scleractinian_encrusting",13.33
"6631","SOCTAH1","Society","Tahiti",1,60,20,"Scleractinian_laminar",6.67
"6632","SOCTAH1","Society","Tahiti",1,60,20,"Sediment substrate",21.33
"6633","SOCTAH1","Society","Tahiti",1,60,20,"Sponges",9.33
"6634","SOCTAH1","Society","Tahiti",1,60,21,"CCA",24
"6635","SOCTAH1","Society","Tahiti",1,60,21,"Fixed substrate",29.33
"6636","SOCTAH1","Society","Tahiti",1,60,21,"Scleractinian_encrusting",1.33
"6637","SOCTAH1","Society","Tahiti",1,60,21,"Scleractinian_laminar",16
"6638","SOCTAH1","Society","Tahiti",1,60,21,"Sediment substrate",17.33
"6639","SOCTAH1","Society","Tahiti",1,60,21,"Sponges",12
"6640","SOCTAH1","Society","Tahiti",1,60,22,"CCA",12
"6641","SOCTAH1","Society","Tahiti",1,60,22,"Fixed substrate",4
"6642","SOCTAH1","Society","Tahiti",1,60,22,"Others",1.33
"6643","SOCTAH1","Society","Tahiti",1,60,22,"Scleractinian_encrusting",2.66
"6644","SOCTAH1","Society","Tahiti",1,60,22,"Scleractinian_laminar",5.33
"6645","SOCTAH1","Society","Tahiti",1,60,22,"Sediment substrate",70.67
"6646","SOCTAH1","Society","Tahiti",1,60,22,"Sponges",4
"6647","SOCTAH1","Society","Tahiti",1,60,23,"CCA",5.33
"6648","SOCTAH1","Society","Tahiti",1,60,23,"Fixed substrate",22.67
"6649","SOCTAH1","Society","Tahiti",1,60,23,"Scleractinian_encrusting",5.33
"6650","SOCTAH1","Society","Tahiti",1,60,23,"Scleractinian_laminar",12
"6651","SOCTAH1","Society","Tahiti",1,60,23,"Sediment substrate",48
"6652","SOCTAH1","Society","Tahiti",1,60,23,"Sponges",6.67
"6653","SOCTAH1","Society","Tahiti",1,60,24,"CCA",9.33
"6654","SOCTAH1","Society","Tahiti",1,60,24,"Fixed substrate",9.33
"6655","SOCTAH1","Society","Tahiti",1,60,24,"Scleractinian_encrusting",5.33
"6656","SOCTAH1","Society","Tahiti",1,60,24,"Scleractinian_laminar",17.33
"6657","SOCTAH1","Society","Tahiti",1,60,24,"Sediment substrate",52
"6658","SOCTAH1","Society","Tahiti",1,60,24,"Sponges",6.67
"6659","SOCTAH1","Society","Tahiti",1,60,25,"CCA",5.33
"6660","SOCTAH1","Society","Tahiti",1,60,25,"Fixed substrate",36
"6661","SOCTAH1","Society","Tahiti",1,60,25,"Scleractinian_branching",1.33
"6662","SOCTAH1","Society","Tahiti",1,60,25,"Scleractinian_encrusting",4
"6663","SOCTAH1","Society","Tahiti",1,60,25,"Scleractinian_laminar",6.67
"6664","SOCTAH1","Society","Tahiti",1,60,25,"Sediment substrate",40
"6665","SOCTAH1","Society","Tahiti",1,60,25,"Sponges",6.67
"6666","SOCTAH1","Society","Tahiti",1,60,26,"CCA",9.33
"6667","SOCTAH1","Society","Tahiti",1,60,26,"Cnidaria (non Scleractinian)",1.33
"6668","SOCTAH1","Society","Tahiti",1,60,26,"Fixed substrate",5.33
"6669","SOCTAH1","Society","Tahiti",1,60,26,"Scleractinian_laminar",10.67
"6670","SOCTAH1","Society","Tahiti",1,60,26,"Sediment substrate",60
"6671","SOCTAH1","Society","Tahiti",1,60,26,"Sponges",13.34
"6672","SOCTAH1","Society","Tahiti",1,60,27,"CCA",10.67
"6673","SOCTAH1","Society","Tahiti",1,60,27,"Fixed substrate",20
"6674","SOCTAH1","Society","Tahiti",1,60,27,"Hydroids",2.67
"6675","SOCTAH1","Society","Tahiti",1,60,27,"Others",1.33
"6676","SOCTAH1","Society","Tahiti",1,60,27,"Rubble",2.67
"6677","SOCTAH1","Society","Tahiti",1,60,27,"Scleractinian_encrusting",1.33
"6678","SOCTAH1","Society","Tahiti",1,60,27,"Scleractinian_laminar",10.66
"6679","SOCTAH1","Society","Tahiti",1,60,27,"Sediment substrate",33.33
"6680","SOCTAH1","Society","Tahiti",1,60,27,"Sponges",17.33
"6681","SOCTAH1","Society","Tahiti",1,60,28,"CCA",10.67
"6682","SOCTAH1","Society","Tahiti",1,60,28,"Fixed substrate",8
"6683","SOCTAH1","Society","Tahiti",1,60,28,"Hydroids",1.33
"6684","SOCTAH1","Society","Tahiti",1,60,28,"Scleractinian_encrusting",1.33
"6685","SOCTAH1","Society","Tahiti",1,60,28,"Scleractinian_laminar",8
"6686","SOCTAH1","Society","Tahiti",1,60,28,"Sediment substrate",54.67
"6687","SOCTAH1","Society","Tahiti",1,60,28,"Sponges",16
"6688","SOCTAH1","Society","Tahiti",1,60,29,"CCA",9.33
"6689","SOCTAH1","Society","Tahiti",1,60,29,"Fixed substrate",32
"6690","SOCTAH1","Society","Tahiti",1,60,29,"Others",1.33
"6691","SOCTAH1","Society","Tahiti",1,60,29,"Scleractinian_encrusting",1.33
"6692","SOCTAH1","Society","Tahiti",1,60,29,"Scleractinian_laminar",5.33
"6693","SOCTAH1","Society","Tahiti",1,60,29,"Sediment substrate",36
"6694","SOCTAH1","Society","Tahiti",1,60,29,"Sponges",14.67
"6695","SOCTAH1","Society","Tahiti",1,60,30,"CCA",4
"6696","SOCTAH1","Society","Tahiti",1,60,30,"Fixed substrate",14.67
"6697","SOCTAH1","Society","Tahiti",1,60,30,"Hydroids",1.33
"6698","SOCTAH1","Society","Tahiti",1,60,30,"Rubble",2.67
"6699","SOCTAH1","Society","Tahiti",1,60,30,"Scleractinian_encrusting",1.33
"6700","SOCTAH1","Society","Tahiti",1,60,30,"Scleractinian_laminar",8
"6701","SOCTAH1","Society","Tahiti",1,60,30,"Scleractinian_solitary",1.33
"6702","SOCTAH1","Society","Tahiti",1,60,30,"Sediment substrate",60
"6703","SOCTAH1","Society","Tahiti",1,60,30,"Sponges",6.67
"6704","SOCTAH1","Society","Tahiti",1,90,1,"CCA",18.67
"6705","SOCTAH1","Society","Tahiti",1,90,1,"Cnidaria (non Scleractinian)",2.67
"6706","SOCTAH1","Society","Tahiti",1,90,1,"Fixed substrate",18.67
"6707","SOCTAH1","Society","Tahiti",1,90,1,"Gorgonia",5.33
"6708","SOCTAH1","Society","Tahiti",1,90,1,"Hydroids",1.33
"6709","SOCTAH1","Society","Tahiti",1,90,1,"Sediment substrate",16
"6710","SOCTAH1","Society","Tahiti",1,90,1,"Sponges",37.33
"6711","SOCTAH1","Society","Tahiti",1,90,2,"CCA",8
"6712","SOCTAH1","Society","Tahiti",1,90,2,"Cnidaria (non Scleractinian)",1.33
"6713","SOCTAH1","Society","Tahiti",1,90,2,"Fixed substrate",29.33
"6714","SOCTAH1","Society","Tahiti",1,90,2,"Gorgonia",1.33
"6715","SOCTAH1","Society","Tahiti",1,90,2,"Scleractinian_laminar",1.33
"6716","SOCTAH1","Society","Tahiti",1,90,2,"Sediment substrate",24
"6717","SOCTAH1","Society","Tahiti",1,90,2,"Sponges",34.67
"6718","SOCTAH1","Society","Tahiti",1,90,3,"CCA",4
"6719","SOCTAH1","Society","Tahiti",1,90,3,"Fixed substrate",24
"6720","SOCTAH1","Society","Tahiti",1,90,3,"Hydroids",9.33
"6721","SOCTAH1","Society","Tahiti",1,90,3,"Rubble",6.67
"6722","SOCTAH1","Society","Tahiti",1,90,3,"Scleractinian_laminar",2.67
"6723","SOCTAH1","Society","Tahiti",1,90,3,"Sediment substrate",38.67
"6724","SOCTAH1","Society","Tahiti",1,90,3,"Sponges",14.67
"6725","SOCTAH1","Society","Tahiti",1,90,4,"CCA",25.33
"6726","SOCTAH1","Society","Tahiti",1,90,4,"Fixed substrate",36
"6727","SOCTAH1","Society","Tahiti",1,90,4,"Scleractinian_laminar",5.34
"6728","SOCTAH1","Society","Tahiti",1,90,4,"Sediment substrate",14.67
"6729","SOCTAH1","Society","Tahiti",1,90,4,"Sponges",18.67
"6730","SOCTAH1","Society","Tahiti",1,90,5,"CCA",10.67
"6731","SOCTAH1","Society","Tahiti",1,90,5,"Cnidaria (non Scleractinian)",1.33
"6732","SOCTAH1","Society","Tahiti",1,90,5,"Fixed substrate",56
"6733","SOCTAH1","Society","Tahiti",1,90,5,"Hydroids",12
"6734","SOCTAH1","Society","Tahiti",1,90,5,"Rubble",2.67
"6735","SOCTAH1","Society","Tahiti",1,90,5,"Scleractinian_laminar",2.67
"6736","SOCTAH1","Society","Tahiti",1,90,5,"Sediment substrate",5.33
"6737","SOCTAH1","Society","Tahiti",1,90,5,"Sponges",9.33
"6738","SOCTAH1","Society","Tahiti",1,90,6,"CCA",20
"6739","SOCTAH1","Society","Tahiti",1,90,6,"Cnidaria (non Scleractinian)",1.33
"6740","SOCTAH1","Society","Tahiti",1,90,6,"Fixed substrate",17.33
"6741","SOCTAH1","Society","Tahiti",1,90,6,"Hydroids",1.33
"6742","SOCTAH1","Society","Tahiti",1,90,6,"Scleractinian_laminar",10.67
"6743","SOCTAH1","Society","Tahiti",1,90,6,"Sediment substrate",32
"6744","SOCTAH1","Society","Tahiti",1,90,6,"Sponges",17.33
"6745","SOCTAH1","Society","Tahiti",1,90,7,"CCA",18.67
"6746","SOCTAH1","Society","Tahiti",1,90,7,"Fixed substrate",24
"6747","SOCTAH1","Society","Tahiti",1,90,7,"Gorgonia",1.33
"6748","SOCTAH1","Society","Tahiti",1,90,7,"Hydroids",6.67
"6749","SOCTAH1","Society","Tahiti",1,90,7,"Rubble",1.33
"6750","SOCTAH1","Society","Tahiti",1,90,7,"Scleractinian_laminar",8
"6751","SOCTAH1","Society","Tahiti",1,90,7,"Sediment substrate",17.33
"6752","SOCTAH1","Society","Tahiti",1,90,7,"Sponges",22.67
"6753","SOCTAH1","Society","Tahiti",1,90,8,"CCA",12
"6754","SOCTAH1","Society","Tahiti",1,90,8,"Cnidaria (non Scleractinian)",1.33
"6755","SOCTAH1","Society","Tahiti",1,90,8,"Fixed substrate",12
"6756","SOCTAH1","Society","Tahiti",1,90,8,"Rubble",6.67
"6757","SOCTAH1","Society","Tahiti",1,90,8,"Scleractinian_laminar",6.66
"6758","SOCTAH1","Society","Tahiti",1,90,8,"Sediment substrate",24
"6759","SOCTAH1","Society","Tahiti",1,90,8,"Sponges",37.33
"6760","SOCTAH1","Society","Tahiti",1,90,9,"CCA",16
"6761","SOCTAH1","Society","Tahiti",1,90,9,"Fixed substrate",42.67
"6762","SOCTAH1","Society","Tahiti",1,90,9,"Gorgonia",2.67
"6763","SOCTAH1","Society","Tahiti",1,90,9,"Hydroids",2.67
"6764","SOCTAH1","Society","Tahiti",1,90,9,"Scleractinian_laminar",10.67
"6765","SOCTAH1","Society","Tahiti",1,90,9,"Sediment substrate",14.67
"6766","SOCTAH1","Society","Tahiti",1,90,9,"Sponges",10.67
"6767","SOCTAH1","Society","Tahiti",1,90,10,"CCA",10.67
"6768","SOCTAH1","Society","Tahiti",1,90,10,"Fixed substrate",30.67
"6769","SOCTAH1","Society","Tahiti",1,90,10,"Hydroids",6.67
"6770","SOCTAH1","Society","Tahiti",1,90,10,"Scleractinian_laminar",2.67
"6771","SOCTAH1","Society","Tahiti",1,90,10,"Sediment substrate",8
"6772","SOCTAH1","Society","Tahiti",1,90,10,"Sponges",41.33
"6773","SOCTAH1","Society","Tahiti",1,90,11,"CCA",2.67
"6774","SOCTAH1","Society","Tahiti",1,90,11,"Fixed substrate",42.67
"6775","SOCTAH1","Society","Tahiti",1,90,11,"Sediment substrate",30.67
"6776","SOCTAH1","Society","Tahiti",1,90,11,"Sponges",24
"6777","SOCTAH1","Society","Tahiti",1,90,12,"CCA",9.33
"6778","SOCTAH1","Society","Tahiti",1,90,12,"Fixed substrate",56
"6779","SOCTAH1","Society","Tahiti",1,90,12,"Scleractinian_laminar",12
"6780","SOCTAH1","Society","Tahiti",1,90,12,"Sediment substrate",6.67
"6781","SOCTAH1","Society","Tahiti",1,90,12,"Sponges",16
"6782","SOCTAH1","Society","Tahiti",1,90,13,"CCA",2.67
"6783","SOCTAH1","Society","Tahiti",1,90,13,"Cnidaria (non Scleractinian)",2.67
"6784","SOCTAH1","Society","Tahiti",1,90,13,"Fixed substrate",36
"6785","SOCTAH1","Society","Tahiti",1,90,13,"Gorgonia",12
"6786","SOCTAH1","Society","Tahiti",1,90,13,"Hydroids",2.67
"6787","SOCTAH1","Society","Tahiti",1,90,13,"Others",5.33
"6788","SOCTAH1","Society","Tahiti",1,90,13,"Scleractinian_laminar",2.67
"6789","SOCTAH1","Society","Tahiti",1,90,13,"Sediment substrate",12
"6790","SOCTAH1","Society","Tahiti",1,90,13,"Sponges",24
"6791","SOCTAH1","Society","Tahiti",1,90,14,"CCA",1.33
"6792","SOCTAH1","Society","Tahiti",1,90,14,"Fixed substrate",53.33
"6793","SOCTAH1","Society","Tahiti",1,90,14,"Hydroids",2.67
"6794","SOCTAH1","Society","Tahiti",1,90,14,"Sediment substrate",30.67
"6795","SOCTAH1","Society","Tahiti",1,90,14,"Sponges",12
"6796","SOCTAH1","Society","Tahiti",1,90,15,"Fixed substrate",73.33
"6797","SOCTAH1","Society","Tahiti",1,90,15,"Gorgonia",2.67
"6798","SOCTAH1","Society","Tahiti",1,90,15,"Hydroids",1.33
"6799","SOCTAH1","Society","Tahiti",1,90,15,"Sediment substrate",9.33
"6800","SOCTAH1","Society","Tahiti",1,90,15,"Sponges",13.33
"6801","SOCTAH1","Society","Tahiti",1,90,16,"CCA",2.67
"6802","SOCTAH1","Society","Tahiti",1,90,16,"Fixed substrate",54.67
"6803","SOCTAH1","Society","Tahiti",1,90,16,"Gorgonia",2.67
"6804","SOCTAH1","Society","Tahiti",1,90,16,"Hydroids",17.33
"6805","SOCTAH1","Society","Tahiti",1,90,16,"Others",1.33
"6806","SOCTAH1","Society","Tahiti",1,90,16,"Sediment substrate",5.33
"6807","SOCTAH1","Society","Tahiti",1,90,16,"Sponges",16
"6808","SOCTAH1","Society","Tahiti",1,90,17,"CCA",1.33
"6809","SOCTAH1","Society","Tahiti",1,90,17,"Fixed substrate",66.67
"6810","SOCTAH1","Society","Tahiti",1,90,17,"Hydroids",2.67
"6811","SOCTAH1","Society","Tahiti",1,90,17,"Sediment substrate",8
"6812","SOCTAH1","Society","Tahiti",1,90,17,"Sponges",21.33
"6813","SOCTAH1","Society","Tahiti",1,90,18,"CCA",4
"6814","SOCTAH1","Society","Tahiti",1,90,18,"Fixed substrate",72
"6815","SOCTAH1","Society","Tahiti",1,90,18,"Hydroids",8
"6816","SOCTAH1","Society","Tahiti",1,90,18,"Sponges",16
"6817","SOCTAH1","Society","Tahiti",1,90,19,"CCA",12
"6818","SOCTAH1","Society","Tahiti",1,90,19,"Fixed substrate",58.67
"6819","SOCTAH1","Society","Tahiti",1,90,19,"Gorgonia",1.33
"6820","SOCTAH1","Society","Tahiti",1,90,19,"Hydroids",8
"6821","SOCTAH1","Society","Tahiti",1,90,19,"Sediment substrate",1.33
"6822","SOCTAH1","Society","Tahiti",1,90,19,"Sponges",18.67
"6823","SOCTAH1","Society","Tahiti",1,90,20,"CCA",8
"6824","SOCTAH1","Society","Tahiti",1,90,20,"Cnidaria (non Scleractinian)",1.33
"6825","SOCTAH1","Society","Tahiti",1,90,20,"Fixed substrate",49.34
"6826","SOCTAH1","Society","Tahiti",1,90,20,"Scleractinian_encrusting",1.33
"6827","SOCTAH1","Society","Tahiti",1,90,20,"Scleractinian_laminar",1.33
"6828","SOCTAH1","Society","Tahiti",1,90,20,"Sediment substrate",6.67
"6829","SOCTAH1","Society","Tahiti",1,90,20,"Sponges",32
"6830","SOCTAH1","Society","Tahiti",1,90,21,"CCA",18.67
"6831","SOCTAH1","Society","Tahiti",1,90,21,"Fixed substrate",16
"6832","SOCTAH1","Society","Tahiti",1,90,21,"Gorgonia",4
"6833","SOCTAH1","Society","Tahiti",1,90,21,"Rubble",14.67
"6834","SOCTAH1","Society","Tahiti",1,90,21,"Sediment substrate",24
"6835","SOCTAH1","Society","Tahiti",1,90,21,"Sponges",22.67
"6836","SOCTAH1","Society","Tahiti",1,90,22,"CCA",1.33
"6837","SOCTAH1","Society","Tahiti",1,90,22,"Fixed substrate",45.33
"6838","SOCTAH1","Society","Tahiti",1,90,22,"Gorgonia",6.67
"6839","SOCTAH1","Society","Tahiti",1,90,22,"Hydroids",2.67
"6840","SOCTAH1","Society","Tahiti",1,90,22,"Scleractinian_laminar",2.67
"6841","SOCTAH1","Society","Tahiti",1,90,22,"Sediment substrate",5.33
"6842","SOCTAH1","Society","Tahiti",1,90,22,"Sponges",36
"6843","SOCTAH1","Society","Tahiti",1,90,23,"CCA",12
"6844","SOCTAH1","Society","Tahiti",1,90,23,"Gorgonia",2.67
"6845","SOCTAH1","Society","Tahiti",1,90,23,"Hydroids",2.67
"6846","SOCTAH1","Society","Tahiti",1,90,23,"Rubble",54.67
"6847","SOCTAH1","Society","Tahiti",1,90,23,"Sediment substrate",9.33
"6848","SOCTAH1","Society","Tahiti",1,90,23,"Sponges",18.67
"6849","SOCTAH1","Society","Tahiti",1,90,24,"Cnidaria (non Scleractinian)",1.33
"6850","SOCTAH1","Society","Tahiti",1,90,24,"Fixed substrate",57.34
